employee_id,age,gender,department,remote_days,tenure_years,manager,training_group,leadership_1,leadership_2,leadership_3,leadership_4_reverse,engagement_1,engagement_2,engagement_3,engagement_4_reverse,role_clarity_1,role_clarity_2,role_clarity_3,role_clarity_4,workload,organizational_support,job_satisfaction,performance,burnout,turnover_intention
E000285,46,Man,Marketing,1,4.3,Yes,Training,1.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,2.95,3.35,2.54,59.4,45.9,4.95
E000286,46,Man,Marketing,3,4.9,Yes,Control,2.0,1.0,1.0,,2.0,1.0,2.0,5.0,3.0,3.0,3.0,4.0,3.31,3.34,2.91,45.3,35.2,3.94
E000287,53,Man,Technology,3,1.9,Yes,Training,5.0,5.0,5.0,1.0,3.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,6.42,5.22,5.27,72.8,56.9,3.13
E000288,42,Man,Technology,1,3.4,No,Control,1.0,1.0,1.0,5.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,3.49,3.17,3.49,64.5,27.7,4.44
E000289,43,Man,Marketing,3,4.3,No,Control,2.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.73,3.21,2.9,56.6,47.8,5.59
E000290,27,Woman,Marketing,1,0.9,No,Control,5.0,4.0,4.0,1.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,2.0,4.83,5.27,3.9,63.2,45.9,2.96
E000291,56,Man,Operations,2,1.4,No,Control,2.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.33,2.91,2.84,47.1,34.6,4.04
E000292,40,Man,Finance,2,2.5,No,Training,2.0,3.0,1.0,5.0,2.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,5.04,4.32,2.9,55.5,49.5,5.94
E000293,41,Woman,Finance,2,1.8,Yes,Control,3.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,5.75,3.82,2.6,41.7,47.8,3.93
E000294,22,Woman,Marketing,5,1.2,No,Control,4.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,5.16,3.31,1.57,54.3,48.3,5.95
E000295,28,Man,HR,4,5.8,No,Control,2.0,4.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,5.62,4.02,2.27,44.9,42.3,3.32
E000296,38,Woman,Technology,3,7.4,No,Training,4.0,3.0,4.0,2.0,5.0,2.0,2.0,4.0,3.0,3.0,5.0,3.0,5.36,3.38,3.01,58.0,53.6,6.11
E000297,38,Woman,Marketing,2,5.1,No,Training,5.0,5.0,4.0,2.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.87,3.84,3.31,68.6,43.2,3.44
E000298,49,Man,Marketing,4,12.0,No,Control,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,3.43,4.34,5.28,49.6,40.5,4.29
E000299,22,Man,HR,3,9.4,No,Control,3.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,3.96,4.52,5.03,58.0,38.1,4.75
E000300,50,Woman,Operations,0,0.9,No,Training,3.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,5.56,4.33,4.29,44.6,60.1,3.73
E000301,47,Man,Operations,3,8.9,Yes,Training,1.0,4.0,1.0,5.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,5.4,4.87,3.76,40.4,56.9,3.48
E000302,22,Woman,Operations,2,2.4,Yes,Training,2.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.91,4.19,4.88,53.0,31.3,3.52
E000303,39,Woman,Technology,4,1.1,No,Control,5.0,5.0,4.0,3.0,3.0,1.0,2.0,5.0,3.0,2.0,2.0,1.0,4.45,3.9,4.37,37.3,48.4,4.67
E000304,45,Man,Marketing,3,1.9,No,Training,5.0,4.0,5.0,4.0,1.0,1.0,2.0,5.0,3.0,5.0,2.0,3.0,5.35,4.01,4.14,43.8,47.9,4.59
E000305,45,Woman,Operations,5,13.6,No,Control,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.27,3.42,2.5,51.4,51.0,5.95
E000306,33,Man,Finance,2,6.9,No,Training,2.0,3.0,1.0,3.0,5.0,4.0,4.0,2.0,2.0,,2.0,1.0,4.7,3.31,3.69,65.5,62.0,5.01
E000307,44,Man,Technology,2,2.4,No,Training,5.0,2.0,3.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,4.36,5.4,4.92,64.8,41.0,3.85
E000308,33,Man,Technology,2,1.1,No,Training,1.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,4.0,5.0,3.0,4.0,3.0,4.22,4.63,60.2,34.5,3.7
E000309,42,Man,Operations,2,2.7,No,Control,2.0,1.0,2.0,5.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,3.7,1.61,3.26,45.7,49.2,5.13
E000310,52,Man,Technology,4,0.3,No,Control,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.71,4.24,3.17,54.8,35.7,6.15
E000311,39,Non-binary / prefer not to say,HR,2,5.5,Yes,Control,2.0,1.0,1.0,5.0,1.0,1.0,1.0,,4.0,5.0,3.0,1.0,5.78,3.8,,43.6,45.2,5.8
E000312,22,Woman,Technology,2,5.9,Yes,Control,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,4.14,1.75,2.11,47.3,66.7,4.52
E000313,33,Man,Marketing,3,9.7,Yes,Control,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.08,4.16,4.01,56.6,41.4,2.22
E000314,49,Non-binary / prefer not to say,Technology,2,2.0,No,Training,3.0,2.0,2.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,4.0,5.0,3.64,4.34,5.3,69.8,40.0,3.58
E000315,36,Woman,Finance,3,1.7,No,Training,1.0,1.0,2.0,5.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,4.08,3.48,3.44,37.8,45.5,4.7
E000316,41,Man,Finance,3,8.1,No,Control,4.0,5.0,4.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,4.07,5.09,4.39,57.3,41.4,3.27
E000317,34,Man,Technology,4,4.1,No,Control,4.0,5.0,5.0,1.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,4.35,4.33,4.57,52.3,42.2,3.27
E000318,36,Non-binary / prefer not to say,Operations,2,6.2,No,Training,5.0,5.0,4.0,1.0,5.0,5.0,5.0,1.0,2.0,4.0,5.0,4.0,3.99,1.86,5.49,65.3,49.6,2.83
E000319,25,Woman,Operations,3,2.9,No,Training,2.0,2.0,2.0,5.0,1.0,1.0,5.0,5.0,3.0,2.0,4.0,2.0,4.09,3.13,2.58,40.7,37.2,5.0
E000320,32,Woman,Operations,1,3.6,No,Training,4.0,4.0,4.0,1.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,3.0,3.8,5.66,5.55,63.9,30.9,2.34
E000321,46,Man,Technology,3,3.1,No,Control,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.79,2.86,2.95,46.1,52.4,5.93
E000322,35,Woman,Operations,5,2.6,No,Control,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,4.2,4.59,3.94,52.4,36.0,3.9
E000323,32,Man,Marketing,4,5.8,Yes,Control,3.0,2.0,3.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,4.0,4.37,4.36,4.07,57.7,43.9,3.07
E000324,25,Woman,Finance,2,3.4,No,Control,1.0,1.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,3.0,2.0,4.8,2.08,1.99,38.2,56.8,6.22
E000325,49,Woman,Finance,2,7.2,Yes,Training,5.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.26,4.54,4.19,64.7,40.2,3.89
E000326,38,Woman,Marketing,1,2.2,No,Control,2.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,2.94,4.33,4.91,56.7,45.6,4.64
E000327,48,Man,Technology,0,5.2,No,Control,1.0,1.0,1.0,5.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,4.52,3.71,4.22,44.9,55.4,4.47
E000328,48,Man,Marketing,1,1.9,No,Training,1.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.82,4.85,5.06,57.6,42.7,2.81
E000329,41,Woman,Technology,5,3.7,No,Control,4.0,4.0,5.0,1.0,5.0,5.0,3.0,2.0,1.0,2.0,4.0,2.0,3.2,5.24,3.28,56.1,31.2,5.24
E000330,30,Woman,Marketing,3,0.9,No,Control,5.0,5.0,5.0,1.0,4.0,5.0,4.0,1.0,5.0,4.0,4.0,4.0,5.05,5.28,3.69,50.3,39.6,4.16
E000331,36,Man,Operations,4,7.8,No,Control,5.0,5.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.77,4.23,4.09,53.2,28.6,4.21
E000332,43,Woman,Technology,4,0.6,Yes,Training,3.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.89,3.64,3.68,42.1,44.4,4.03
E000333,22,Non-binary / prefer not to say,HR,1,3.6,No,Training,2.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.86,4.0,4.1,57.7,38.3,2.01
E000334,34,Woman,Technology,0,1.6,No,Control,5.0,5.0,5.0,2.0,4.0,4.0,3.0,1.0,5.0,5.0,4.0,5.0,3.61,4.22,5.06,61.0,34.9,2.23
E000335,51,Woman,Finance,0,4.5,Yes,Control,2.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,2.87,4.4,2.85,58.5,39.8,4.64
E000336,31,Man,Finance,1,5.6,No,Control,4.0,2.0,5.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,4.81,3.16,4.84,64.4,58.1,4.25
E000337,52,Woman,Marketing,1,6.1,No,Training,3.0,4.0,1.0,2.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0,5.04,2.94,4.48,48.6,67.5,4.91
E000338,40,Man,Operations,3,4.1,No,Control,4.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.11,4.17,3.67,31.7,45.9,4.38
E000339,42,Man,Marketing,3,3.4,Yes,Training,2.0,3.0,3.0,3.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,4.86,4.69,5.08,52.8,40.4,3.13
E000340,24,Man,Operations,3,3.4,No,Control,4.0,5.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,3.16,4.82,4.79,59.7,39.2,3.73
E000341,37,Woman,HR,3,6.5,Yes,Training,5.0,5.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,2.96,4.97,5.9,63.3,42.5,2.03
E000342,23,Man,Operations,5,9.6,No,Training,5.0,5.0,2.0,2.0,5.0,4.0,4.0,1.0,2.0,4.0,3.0,5.0,5.11,4.08,3.96,69.4,49.8,3.97
E000343,48,Woman,Finance,2,7.9,No,Control,1.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.43,4.4,3.72,56.3,58.4,2.76
E000344,39,Man,Finance,4,9.3,No,Control,5.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,3.97,3.44,3.26,43.3,40.3,4.69
E000345,60,Woman,Technology,0,13.1,No,Training,4.0,2.0,3.0,3.0,5.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0,1.09,3.23,4.46,68.0,27.2,3.34
E000346,42,Woman,Operations,0,2.7,Yes,Control,5.0,2.0,3.0,,3.0,4.0,3.0,1.0,4.0,4.0,4.0,5.0,4.18,4.03,4.34,49.3,39.2,3.36
E000347,36,Woman,Marketing,2,3.4,No,Training,4.0,1.0,2.0,3.0,4.0,4.0,2.0,5.0,3.0,1.0,3.0,1.0,4.99,3.55,4.3,50.5,53.4,5.87
E000348,38,Woman,Technology,2,2.6,Yes,Training,5.0,5.0,5.0,1.0,4.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,3.86,4.02,5.86,54.3,49.0,3.73
E000349,47,Woman,Finance,3,2.7,No,Training,4.0,3.0,4.0,2.0,2.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,4.01,5.18,5.41,42.7,43.1,3.34
E000350,58,Woman,Technology,3,3.4,No,Control,4.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.67,4.04,4.92,61.1,39.7,2.38
E000351,43,Woman,Finance,1,3.5,No,Control,3.0,3.0,3.0,2.0,2.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,5.47,3.8,3.56,42.4,55.2,3.85
E000352,36,Woman,Finance,2,3.7,No,Control,2.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,4.41,4.02,2.98,44.0,48.4,4.65
E000353,58,Woman,HR,3,0.3,No,Training,2.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,3.0,5.36,3.62,1.93,33.4,60.4,5.28
E000354,26,Woman,Finance,2,0.9,No,Control,5.0,5.0,5.0,1.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,3.05,5.23,4.74,56.9,40.0,2.91
E000355,39,Woman,Marketing,3,9.4,No,Control,2.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,5.11,4.58,2.68,46.7,49.6,4.76
E000356,34,Man,Finance,4,4.7,Yes,Training,3.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,4.78,3.84,3.51,62.6,44.3,3.02
E000357,41,Woman,Operations,2,4.2,No,Control,4.0,4.0,3.0,1.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,3.57,4.61,3.52,69.6,42.2,4.84
E000358,35,Man,HR,1,3.1,No,Training,2.0,1.0,3.0,4.0,5.0,2.0,3.0,2.0,4.0,5.0,3.0,2.0,2.92,3.02,4.07,66.4,42.8,4.71
E000359,31,Man,Technology,2,1.9,No,Control,5.0,5.0,4.0,1.0,4.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,4.34,4.61,3.8,59.6,43.4,6.71
E000360,37,Man,Operations,1,16.5,No,Control,1.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,3.0,3.88,1.45,2.11,44.4,55.3,5.67
E000361,33,Woman,HR,2,12.5,No,Training,4.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,5.08,4.19,4.74,57.0,59.0,3.32
E000362,35,Woman,Technology,2,4.5,No,Training,2.0,1.0,3.0,5.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,1.48,3.74,4.95,59.1,22.7,2.45
E000363,25,Man,Finance,5,3.7,No,Control,4.0,3.0,3.0,3.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,1.0,5.21,3.25,2.49,43.0,56.3,4.82
E000364,22,Woman,Finance,0,1.8,No,Control,3.0,3.0,4.0,3.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,5.17,3.59,2.56,49.0,49.9,4.35
E000365,42,Non-binary / prefer not to say,Technology,5,4.2,Yes,Control,3.0,1.0,2.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0,5.0,3.0,4.47,2.08,2.86,36.5,65.3,6.68
E000366,31,Woman,Finance,1,2.9,No,Training,4.0,5.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,4.0,2.0,3.0,4.45,4.07,2.71,56.3,48.6,4.89
E000367,38,Woman,Finance,4,1.1,No,Training,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,5.0,1.0,2.45,2.57,4.33,51.2,35.7,4.8
E000368,32,Woman,Technology,3,7.1,No,Control,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,5.0,4.96,3.78,3.88,58.4,49.0,3.39
E000369,31,Woman,Marketing,3,9.2,Yes,Training,2.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.48,3.66,3.89,49.6,46.1,4.25
E000370,59,Man,HR,0,3.7,No,Training,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,2.98,4.0,2.75,66.9,43.1,3.11
E000371,47,Man,Operations,2,4.6,No,Control,3.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.26,4.94,3.8,52.6,46.1,2.42
E000372,37,Non-binary / prefer not to say,Finance,1,6.0,Yes,Training,1.0,1.0,2.0,,3.0,5.0,2.0,1.0,4.0,3.0,4.0,4.0,3.63,3.69,,63.1,42.3,3.14
E000373,41,Man,Marketing,3,4.9,No,Control,5.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,3.4,3.31,5.03,72.4,38.6,3.27
E000374,61,Woman,Marketing,0,7.2,Yes,Training,3.0,4.0,1.0,2.0,5.0,5.0,5.0,1.0,4.0,4.0,2.0,3.0,1.7,4.88,4.37,57.7,30.6,3.81
E000375,29,Woman,Technology,3,4.2,No,Training,1.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,3.19,6.28,5.99,61.0,27.0,2.65
E000376,46,Man,Marketing,2,5.9,No,Training,2.0,3.0,1.0,4.0,2.0,2.0,1.0,5.0,4.0,2.0,4.0,3.0,4.08,1.28,2.51,39.6,51.8,5.49
E000377,53,Woman,HR,0,9.2,Yes,Control,2.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,5.97,2.73,2.54,42.3,68.5,4.59
E000378,60,Woman,Finance,4,5.6,No,Training,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.9,4.73,3.58,69.1,36.0,3.82
E000379,44,Woman,HR,2,6.2,No,Training,3.0,2.0,4.0,3.0,5.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,3.34,4.6,3.63,60.1,33.9,4.67
E000380,33,Woman,Finance,2,0.4,Yes,Control,4.0,3.0,5.0,3.0,5.0,5.0,4.0,1.0,3.0,4.0,4.0,4.0,2.69,4.19,4.92,64.7,41.7,3.29
E000381,35,Man,Technology,2,5.1,No,Control,1.0,1.0,2.0,5.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,4.02,3.94,2.89,56.4,40.1,3.35
E000382,51,Man,Marketing,4,1.7,No,Training,4.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.43,3.64,3.49,59.7,46.3,6.65
E000383,40,Man,Technology,0,1.8,No,Training,3.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,5.16,3.98,3.08,64.7,52.2,4.64
E000384,40,Man,Finance,2,2.8,No,Training,3.0,2.0,4.0,3.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,3.11,3.69,3.99,46.9,37.5,3.6
E000385,39,Man,Finance,2,3.7,No,Control,3.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,5.26,4.22,4.27,47.1,55.3,3.75
E000386,38,Woman,Finance,4,1.7,No,Control,5.0,5.0,5.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.68,3.74,4.9,62.3,61.5,5.11
E000387,45,Man,Finance,5,5.9,Yes,Control,4.0,2.0,4.0,4.0,5.0,5.0,,1.0,5.0,4.0,4.0,4.0,2.88,3.96,4.81,54.1,41.9,4.53
E000388,42,Man,Technology,2,3.3,No,Control,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,4.55,5.3,3.79,57.0,46.3,4.0
E000389,37,Woman,Technology,0,8.4,No,Training,2.0,2.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,5.19,2.81,2.95,46.6,61.8,4.57
E000390,34,Man,Technology,1,0.6,No,Control,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,3.93,2.61,4.3,55.4,48.5,3.8
E000391,30,Woman,Marketing,2,5.7,Yes,Control,5.0,4.0,3.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,2.93,3.83,6.48,74.5,40.6,2.87
E000392,51,Man,Marketing,4,0.6,No,Control,1.0,2.0,1.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,3.71,2.78,3.05,57.6,43.0,6.02
E000393,42,Man,Technology,0,2.7,No,Training,3.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,3.58,4.66,3.82,49.3,47.6,3.24
E000394,49,Woman,Technology,4,3.5,No,Control,5.0,5.0,5.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,5.0,3.61,5.29,4.68,59.3,38.8,3.22
E000395,43,Man,Operations,5,2.4,No,Control,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,2.0,5.0,5.0,6.01,4.92,3.55,57.8,54.5,3.82
E000396,40,Woman,Technology,2,16.5,Yes,Control,4.0,5.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,3.99,4.25,3.7,56.4,51.6,4.04
E000397,42,Woman,Finance,3,7.3,Yes,Training,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,4.5,3.71,4.59,65.0,45.3,5.36
E000398,30,Woman,Marketing,3,9.7,No,Training,2.0,3.0,2.0,3.0,4.0,2.0,1.0,5.0,1.0,3.0,3.0,4.0,5.94,3.64,2.93,45.8,52.3,5.45
E000399,34,Man,Operations,3,2.4,No,Training,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.86,2.35,1.97,59.6,46.1,5.12
E000400,39,Non-binary / prefer not to say,Operations,3,1.4,No,Training,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,3.0,5.0,4.0,4.0,3.83,5.16,5.65,65.9,30.0,3.64
E000401,22,Woman,Operations,1,1.6,No,Control,4.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,5.2,2.94,1.66,39.8,36.1,5.18
E000402,49,Man,Marketing,3,1.1,No,Training,3.0,2.0,5.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,3.81,5.0,4.41,52.3,36.3,4.52
E000403,61,Woman,Marketing,5,7.1,No,Control,3.0,2.0,5.0,1.0,3.0,4.0,3.0,1.0,5.0,4.0,5.0,5.0,3.31,3.08,2.53,56.2,46.5,4.01
E000404,22,Woman,Marketing,3,3.8,Yes,Control,5.0,5.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,2.91,3.05,5.99,58.1,34.5,3.56
E000405,22,Man,Operations,2,1.6,No,Training,3.0,4.0,5.0,4.0,4.0,2.0,5.0,2.0,1.0,3.0,1.0,2.0,3.11,4.51,4.7,61.5,35.7,2.77
E000406,32,Woman,Marketing,2,5.5,No,Control,2.0,3.0,4.0,4.0,2.0,1.0,3.0,5.0,1.0,,2.0,1.0,4.15,2.54,3.81,35.3,41.5,4.62
E000407,48,Man,Operations,0,2.0,No,Control,4.0,4.0,5.0,1.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,5.27,4.08,5.04,63.8,48.3,3.73
E000408,32,Man,Marketing,2,5.2,No,Training,5.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.64,3.78,4.53,64.5,48.0,4.51
E000409,47,Man,Marketing,0,4.7,Yes,Training,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,4.0,4.0,3.0,1.0,2.96,6.51,5.16,65.4,39.7,2.55
E000410,33,Woman,Technology,3,3.0,No,Training,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,4.27,3.99,3.91,49.0,45.8,4.62
E000411,45,Woman,Finance,2,7.8,No,Training,3.0,4.0,2.0,4.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,4.0,2.2,4.1,4.7,70.9,30.9,2.59
E000412,37,Woman,Technology,0,1.3,No,Training,5.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.92,3.58,3.76,55.0,51.7,5.01
E000413,28,Non-binary / prefer not to say,Technology,4,2.5,No,Training,5.0,5.0,5.0,2.0,5.0,5.0,5.0,1.0,3.0,,4.0,5.0,4.33,4.39,4.21,81.4,40.4,2.61
E000414,52,Woman,Finance,5,2.4,No,Control,2.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.71,2.35,2.41,58.8,45.1,4.81
E000415,34,Man,Operations,2,2.0,No,Control,1.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,4.48,4.74,3.43,30.8,40.6,5.02
E000416,27,Man,Marketing,2,2.4,No,Control,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,5.33,4.13,2.85,47.7,42.7,4.23
E000417,30,Man,Finance,1,10.4,No,Training,3.0,1.0,1.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,2.84,3.28,5.05,67.8,37.4,1.87
E000418,41,Man,Technology,5,10.9,No,Control,1.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.64,3.88,3.81,51.7,47.1,3.34
E000419,51,Man,Operations,2,2.9,Yes,Training,3.0,3.0,4.0,1.0,5.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,4.28,5.43,4.9,54.8,40.1,3.07
E000420,24,Woman,Technology,2,2.9,Yes,Training,3.0,2.0,5.0,2.0,4.0,3.0,5.0,3.0,5.0,2.0,2.0,3.0,4.57,4.79,5.85,62.0,35.0,2.26
E000421,37,Woman,Marketing,2,3.5,No,Training,4.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,5.28,4.63,4.0,55.1,45.2,2.34
E000422,36,Woman,HR,1,4.1,No,Training,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.73,4.26,3.51,54.2,46.1,3.99
E000423,47,Woman,Finance,1,6.8,No,Control,2.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,3.91,4.25,4.61,44.9,39.5,3.47
E000424,38,Man,Marketing,3,7.0,Yes,Training,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,6.28,5.94,72.8,28.0,3.33
E000425,31,Man,Marketing,3,0.9,Yes,Control,4.0,4.0,4.0,1.0,5.0,5.0,4.0,2.0,4.0,2.0,3.0,4.0,2.36,6.02,6.0,55.0,38.6,2.47
E000426,28,Man,Marketing,2,2.7,Yes,Training,4.0,3.0,3.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,3.92,4.07,4.72,63.2,44.2,4.32
